search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types
pole and aerial,Las Palmas,2026-06-11 16:40:44.701019,ChIJ9RzjalaVQAwRfbosjt2dJco,FitFly Pole & Fitness,"C. Secretario Padilla, 172, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",5.0,18.0,28.129388,-15.4456773,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Las Palmas,2026-06-11 16:40:44.701027,ChIJz-19LBWVQAwRiw9yT5r65Xk,LiberArteGc,"C. Granadera Canaria, 12, 35001 Las Palmas de Gran Canaria, Las Palmas, Spain",4.9,31.0,28.0966656,-15.41318,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Las Palmas,2026-06-11 16:40:44.701034,ChIJW4qCzxSVQAwRkednUlA1MRM,Studio 4 Aereal Move,"C. Alemania, 4, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",5.0,20.0,28.1292787,-15.4314727,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Las Palmas,2026-06-11 16:40:44.701038,ChIJhZ0SIgmfQAwRL10wlRhC_Jg,No limits sur pole estudio,"C. Menéndez y Pelayo, 18, 35110 Vecindario, Las Palmas, Spain",5.0,34.0,27.8515798,-15.4426183,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Las Palmas,2026-06-11 16:40:44.701042,ChIJ9dzNZ_SXQAwRj_jHZCE5ytk,Studio22,"C. la Data, 5, bajo local, 35200 Telde, Las Palmas, Spain",5.0,192.0,27.9919618,-15.4202791,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Las Palmas,2026-06-11 16:40:44.701045,ChIJ8WSWBnqVQAwRP4phz8oSKQQ,Escuela de Circo MSB - Sede Zona Aérea,"C. Wenceslao Perdomo, 9, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",4.6,25.0,28.1365263,-15.4325981,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Las Palmas,2026-06-11 16:40:44.701049,ChIJpZufa8SVQAwR4UJaPYrA_Hs,Miyono Acrobatics & Arucas Dance Studio,"C. Brunete, 57, 35411 Arucas, Las Palmas, Spain",5.0,6.0,28.113641,-15.5100029,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Las Palmas,2026-06-11 16:40:44.701052,ChIJ07NiAgCTQAwRKrVjeWAIkUA,PolEmotions GC,"C. de Cristóbal Bravo, 17, 35415 Cardones, Las Palmas, Spain",5.0,3.0,28.1320127,-15.511056,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Las Palmas,2026-06-11 16:40:44.701055,ChIJN7PIj5CVQAwR3lqt2O9aWSc,Crespo Soul,"C. Párroco Francisco Rodríguez Rodríguez, 84, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",5.0,17.0,28.127698,-15.443948,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Las Palmas,2026-06-11 16:40:46.118234,ChIJOa_fyXiVQAwRLRfr9hMGbeY,No limits Las Palmas Pole Studios,"C. Artemi Semidan, 47, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",4.9,64.0,28.1514046,-15.4259477,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Las Palmas,2026-06-11 16:40:46.118250,ChIJ9RzjalaVQAwRfbosjt2dJco,FitFly Pole & Fitness,"C. Secretario Padilla, 172, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",5.0,18.0,28.129388,-15.4456773,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Las Palmas,2026-06-11 16:40:46.118258,ChIJhZ0SIgmfQAwRL10wlRhC_Jg,No limits sur pole estudio,"C. Menéndez y Pelayo, 18, 35110 Vecindario, Las Palmas, Spain",5.0,34.0,27.8515798,-15.4426183,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Las Palmas,2026-06-11 16:40:46.118265,ChIJo3GfRISLoxIRFALHALFriXE,Exoticas pole dance,"Av. Salvador Palau Rabassó, 12, 43700 El Vendrell, Tarragona, Spain",5.0,11.0,41.21332930000001,1.5259645,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Las Palmas,2026-06-11 16:40:46.118272,ChIJW4qCzxSVQAwRkednUlA1MRM,Studio 4 Aereal Move,"C. Alemania, 4, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",5.0,20.0,28.1292787,-15.4314727,OPERATIONAL,"establishment, point_of_interest"
pole sport,Las Palmas,2026-06-11 16:40:47.656290,ChIJOa_fyXiVQAwRLRfr9hMGbeY,No limits Las Palmas Pole Studios,"C. Artemi Semidan, 47, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",4.9,64.0,28.1514046,-15.4259477,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Las Palmas,2026-06-11 16:40:47.656306,ChIJ9RzjalaVQAwRfbosjt2dJco,FitFly Pole & Fitness,"C. Secretario Padilla, 172, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",5.0,18.0,28.129388,-15.4456773,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Las Palmas,2026-06-11 16:40:49.168248,ChIJOa_fyXiVQAwRLRfr9hMGbeY,No limits Las Palmas Pole Studios,"C. Artemi Semidan, 47, 35009 Las Palmas de Gran Canaria, Las Palmas, Spain",4.9,64.0,28.1514046,-15.4259477,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Las Palmas,2026-06-11 16:40:49.168259,ChIJ9RzjalaVQAwRfbosjt2dJco,FitFly Pole & Fitness,"C. Secretario Padilla, 172, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",5.0,18.0,28.129388,-15.4456773,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Las Palmas,2026-06-11 16:40:49.168264,ChIJW4qCzxSVQAwRkednUlA1MRM,Studio 4 Aereal Move,"C. Alemania, 4, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",5.0,20.0,28.1292787,-15.4314727,OPERATIONAL,"establishment, point_of_interest"
pole dance,Santa Cruz de Tenerife,2026-06-11 16:40:50.819144,ChIJB7d9YV_LQQwRTWN3Z0Uy-D4,Marce Fitness Pole Dance,"C. Jose Zarate Y Penichet, 5, 38001 Santa Cruz de Tenerife, Spain",5.0,9.0,28.4801426,-16.2440481,OPERATIONAL,"establishment, point_of_interest"
