search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types,website,phone,horario,google_maps_url,lat_precisa,lng_precisa
pole art,Madrid,2026-06-11 16:24:12.470373,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole art,Madrid,2026-06-11 16:24:12.470378,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest",https://www.glowupolemadrid.com/,622 07 34 88,"lunes: 10:00–13:00, 17:00–22:00 | martes: 10:00–13:00, 17:00–22:00 | miércoles: 10:00–13:00, 17:00–22:00 | jueves: 10:00–13:00, 17:00–22:00 | viernes: 10:00–13:00, 16:00–20:00 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=10008471117218929991,40.3895933,
pole art,Madrid,2026-06-11 16:24:12.470383,ChIJx1VTxUIoQg0RzM4b3uyri20,Garage Underground,"Tr.ª de Andrés Mellado, 5, Chamberí, 28015 Madrid, Spain",5.0,35.0,40.4346538,-3.7138158,OPERATIONAL,"establishment, health, point_of_interest",http://garageunderground.es/,609 57 90 34,lunes: 9:30–22:00 | martes: 9:30–22:00 | miércoles: 9:30–22:00 | jueves: 9:30–22:00 | viernes: 9:30–22:00 | sábado: 9:30–22:00 | domingo: Cerrado,https://maps.google.com/?cid=7893591805723922124,40.4346538,
pole art,Madrid,2026-06-11 16:24:12.470387,ChIJG4Mu1aUgQg0RVsxFPymeX1A,Angel´s Pole Studio,"C. de Ramón y Cajal, 18, 28914 Leganés, Madrid, Spain",5.0,76.0,40.3295837,-3.7372411,OPERATIONAL,"establishment, point_of_interest",https://angelspolestudio.es/,667 83 62 09,,https://maps.google.com/?cid=5791521545814133846,40.3295837,
pole art,Madrid,2026-06-11 16:24:12.470392,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest",https://glowupolemadrid.com/,622 07 34 88,"lunes: 17:00–22:00 | martes: 11:00–12:00, 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–12:30, 17:00–22:00 | viernes: 17:00–19:30 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=17719649258617693938,40.4259852,
pole art,Madrid,2026-06-11 16:24:12.470397,ChIJ7Qrqz5cnQg0RBHTP_U_uNF4,The Revolution Place,"C. de San Bernardo, 20, Centro, 28015 Madrid, Spain",5.0,142.0,40.4227018,-3.7074549,OPERATIONAL,"establishment, point_of_interest",https://www.therevolutionplace.com/,658 86 81 89,lunes: 18:30–22:00 | martes: 18:30–22:00 | miércoles: 18:00–22:00 | jueves: 18:00–22:00 | viernes: 18:30–20:30 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=6788312565682238468,40.4227018,
pole art,Madrid,2026-06-11 16:24:12.470402,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest",https://duplasfit.com/,641 01 73 03,,https://maps.google.com/?cid=7393192051261470802,40.4620904,
pole art,Madrid,2026-06-11 16:24:12.470406,ChIJL8goF9UnQg0Rg5HsTNeJ2zA,El Horno,"C. de la Esgrima, 11, Centro, 28012 Madrid, Spain",4.5,227.0,40.41107,-3.704451,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.centroelhorno.com/,659 92 09 72,lunes: 10:00–21:30 | martes: 10:00–21:30 | miércoles: 10:00–21:30 | jueves: 10:00–21:30 | viernes: 10:00–21:30 | sábado: 10:00–15:00 | domingo: Cerrado,https://maps.google.com/?cid=3520559091521720707,40.41107,
pole art,Madrid,2026-06-11 16:24:12.470414,ChIJLedP2aIpQg0RDIse8KJJ0Wo,AerialMad,"C. de Benigno Soto, 10, Chamartín, 28002 Madrid, Spain",4.9,102.0,40.4479519,-3.6746291,OPERATIONAL,"establishment, gym, health, point_of_interest",http://aerialmad.es/,695 03 06 05,"lunes: 18:50–22:00 | martes: 10:00–12:00, 17:50–22:00 | miércoles: 18:50–22:00 | jueves: 10:00–12:00, 17:50–22:00 | viernes: Cerrado | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=7697014202314951436,40.4479519,
pole art,Madrid,2026-06-11 16:24:12.470421,ChIJqfwFNxctQg0RMwlxlklEgXo,Neverland Pole & Dance,"Av. de los Pirineos, 25, nave 5, 28703 San Sebastián de los Reyes, Madrid, Spain",4.9,121.0,40.5538544,-3.6102898,OPERATIONAL,"establishment, point_of_interest, school",https://neverlandescuela.com/,911 48 65 57,lunes: 10:00–21:30 | martes: 10:00–21:30 | miércoles: 10:00–21:30 | jueves: 10:00–21:30 | viernes: 10:00–20:30 | sábado: 10:00–14:30 | domingo: 10:00–13:00,https://maps.google.com/?cid=8827411827470174515,40.5538544,
pole art,Madrid,2026-06-11 16:24:12.470431,ChIJuTYYWy0mQg0RluyJMFRm-Gc,Espacio que Vuela,"C. Amaltea, Arganzuela, 28045 Madrid, Spain",4.7,109.0,40.39498529999999,-3.6822291,OPERATIONAL,"establishment, point_of_interest",https://vueladanzaerea.com/,,,https://maps.google.com/?cid=7491850491908451478,40.39498529999999,
pole art,Madrid,2026-06-11 16:24:12.470436,ChIJ-XFZeIj_Lg0RgIW4J9nzHQ4,Pole Art by Raquel Oitavén,"Av. de Lugo, 209, 15703 Santiago de Compostela, La Coruña, Spain",4.9,33.0,42.8808265,-8.5335144,OPERATIONAL,"establishment, point_of_interest",https://www.raqueloitaven.com/pole-art,,,https://maps.google.com/?cid=1017237204855457152,42.8808265,
pole art,Madrid,2026-06-11 16:24:12.470440,ChIJw76uNVA5Qg0RPz0NButamcM,Raquel Rios Pole Dance Academy,"C. Jarama, 28, 28891 Velilla de San Antonio, Madrid, Spain",5.0,14.0,40.3665048,-3.4906469,OPERATIONAL,"establishment, point_of_interest",,,lunes: 10:30–22:00 | martes: 10:30–22:00 | miércoles: 10:30–22:00 | jueves: 10:30–22:00 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=14094396474298023231,40.3665048,
pole art,Madrid,2026-06-11 16:24:12.470444,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.escuelaflow.es/,672 67 39 33,"lunes: 11:00–13:30, 17:30–22:30 | martes: 11:00–14:00, 17:00–22:30 | miércoles: 11:00–14:00, 16:30–22:30 | jueves: 11:00–12:30, 17:00–23:00 | viernes: 12:30–14:00, 17:00–21:30 | sábado: 11:30–14:30 | domingo: Cerrado",https://maps.google.com/?cid=7979967734081976972,40.4572726,
pole art,Madrid,2026-06-11 16:24:12.470452,ChIJY3bTh8gnQg0RGr_FyoOPb2M,Acrobatics School Fedriani,"C. del Conde de Vistahermosa, 9, Carabanchel, 28019 Madrid, Spain",4.4,80.0,40.39462839999999,-3.7126802,OPERATIONAL,"establishment, point_of_interest",http://www.escueladeacrobaciafedriani.com/,910 09 36 41,"lunes: 10:00–14:00, 17:00–21:00 | martes: 10:00–14:00, 17:00–21:00 | miércoles: 10:00–14:00, 17:00–21:00 | jueves: 10:00–14:00, 17:00–21:00 | viernes: 10:00–14:00, 17:00–21:00 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=7165103328375193370,40.39462839999999,
pole art,Madrid,2026-06-11 16:24:12.470456,ChIJ75P_7ismQg0RT_j9a0ZzPnY,WOSAP Dance School,"C. de Amparo Usera, 12, Usera, 28026 Madrid, Spain",4.8,474.0,40.388293,-3.7015722,OPERATIONAL,"establishment, point_of_interest",https://www.wosap.com/,627 05 36 61,"lunes: 10:30–15:00, 17:00–22:00 | martes: 10:30–14:00, 17:00–22:00 | miércoles: 10:30–14:00, 17:30–21:00 | jueves: 10:30–14:00, 17:00–21:30 | viernes: 10:30–15:00, 16:00–21:00 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=8520374291328268367,40.388293,
pole art,Madrid,2026-06-11 16:24:12.470463,ChIJAVFrjmaPQQ0R5ynUl0tEr8w,Pole Soul Alcorcón,"Av. las Retamas, 80, 28922 Alcorcón, Madrid, Spain",4.4,18.0,40.33853999999999,-3.82654,OPERATIONAL,"establishment, point_of_interest",http://www.polesoulalcorcon.es/,,"lunes: 9:30–13:30, 17:00–21:00 | martes: 9:30–13:30, 17:00–21:00 | miércoles: 9:30–13:30, 17:00–21:00 | jueves: 9:30–13:30, 17:00–21:00 | viernes: 9:30–13:30, 17:00–21:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=14749082396122163687,40.33853999999999,
pole school,Madrid,2026-06-11 16:24:13.735565,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole school,Madrid,2026-06-11 16:24:13.735580,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest",https://movartpolestudio.com/,604 89 17 64,lunes: 11:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 10:00–14:00 | domingo: Cerrado,https://maps.google.com/?cid=17813906805639163551,40.3866678,
pole school,Madrid,2026-06-11 16:24:13.735587,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest",https://www.glowupolemadrid.com/,622 07 34 88,"lunes: 10:00–13:00, 17:00–22:00 | martes: 10:00–13:00, 17:00–22:00 | miércoles: 10:00–13:00, 17:00–22:00 | jueves: 10:00–13:00, 17:00–22:00 | viernes: 10:00–13:00, 16:00–20:00 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=10008471117218929991,40.3895933,
pole school,Madrid,2026-06-11 16:24:13.735594,ChIJx1VTxUIoQg0RzM4b3uyri20,Garage Underground,"Tr.ª de Andrés Mellado, 5, Chamberí, 28015 Madrid, Spain",5.0,35.0,40.4346538,-3.7138158,OPERATIONAL,"establishment, health, point_of_interest",http://garageunderground.es/,609 57 90 34,lunes: 9:30–22:00 | martes: 9:30–22:00 | miércoles: 9:30–22:00 | jueves: 9:30–22:00 | viernes: 9:30–22:00 | sábado: 9:30–22:00 | domingo: Cerrado,https://maps.google.com/?cid=7893591805723922124,40.4346538,
pole school,Madrid,2026-06-11 16:24:13.735601,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.escuelaflow.es/,672 67 39 33,"lunes: 11:00–13:30, 17:30–22:30 | martes: 11:00–14:00, 17:00–22:30 | miércoles: 11:00–14:00, 16:30–22:30 | jueves: 11:00–12:30, 17:00–23:00 | viernes: 12:30–14:00, 17:00–21:30 | sábado: 11:30–14:30 | domingo: Cerrado",https://maps.google.com/?cid=7979967734081976972,40.4572726,
pole school,Madrid,2026-06-11 16:24:13.735608,ChIJG4Mu1aUgQg0RVsxFPymeX1A,Angel´s Pole Studio,"C. de Ramón y Cajal, 18, 28914 Leganés, Madrid, Spain",5.0,76.0,40.3295837,-3.7372411,OPERATIONAL,"establishment, point_of_interest",https://angelspolestudio.es/,667 83 62 09,,https://maps.google.com/?cid=5791521545814133846,40.3295837,
pole school,Madrid,2026-06-11 16:24:13.735614,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest",https://glowupolemadrid.com/,622 07 34 88,"lunes: 17:00–22:00 | martes: 11:00–12:00, 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–12:30, 17:00–22:00 | viernes: 17:00–19:30 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=17719649258617693938,40.4259852,
pole school,Madrid,2026-06-11 16:24:13.735621,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest",https://duplasfit.com/,641 01 73 03,,https://maps.google.com/?cid=7393192051261470802,40.4620904,
pole classes,Madrid,2026-06-11 16:24:14.966812,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole classes,Madrid,2026-06-11 16:24:14.966821,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest",https://www.glowupolemadrid.com/,622 07 34 88,"lunes: 10:00–13:00, 17:00–22:00 | martes: 10:00–13:00, 17:00–22:00 | miércoles: 10:00–13:00, 17:00–22:00 | jueves: 10:00–13:00, 17:00–22:00 | viernes: 10:00–13:00, 16:00–20:00 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=10008471117218929991,40.3895933,
pole classes,Madrid,2026-06-11 16:24:14.966825,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest",https://movartpolestudio.com/,604 89 17 64,lunes: 11:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 10:00–14:00 | domingo: Cerrado,https://maps.google.com/?cid=17813906805639163551,40.3866678,
pole classes,Madrid,2026-06-11 16:24:14.966831,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest",https://glowupolemadrid.com/,622 07 34 88,"lunes: 17:00–22:00 | martes: 11:00–12:00, 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–12:30, 17:00–22:00 | viernes: 17:00–19:30 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=17719649258617693938,40.4259852,
pole classes,Madrid,2026-06-11 16:24:14.966835,ChIJx1VTxUIoQg0RzM4b3uyri20,Garage Underground,"Tr.ª de Andrés Mellado, 5, Chamberí, 28015 Madrid, Spain",5.0,35.0,40.4346538,-3.7138158,OPERATIONAL,"establishment, health, point_of_interest",http://garageunderground.es/,609 57 90 34,lunes: 9:30–22:00 | martes: 9:30–22:00 | miércoles: 9:30–22:00 | jueves: 9:30–22:00 | viernes: 9:30–22:00 | sábado: 9:30–22:00 | domingo: Cerrado,https://maps.google.com/?cid=7893591805723922124,40.4346538,
pole classes,Madrid,2026-06-11 16:24:14.966838,ChIJBVkkMyCJQQ0Rv8WFRVNxz1E,Alondra Pole Space,"C. de Valle Inclán, 24, Latina, 28044 Madrid, Spain",5.0,5.0,40.3802201,-3.7721965,OPERATIONAL,"establishment, gym, health, point_of_interest",https://www.alondrapolespace.es/,614 05 75 03,lunes: 7:30–24:00 | martes: 7:30–24:00 | miércoles: 7:30–24:00 | jueves: 7:30–24:00 | viernes: 7:30–24:00 | sábado: 7:30–24:00 | domingo: 7:30–24:00,https://maps.google.com/?cid=5895055039713887679,40.3802201,
pole classes,Madrid,2026-06-11 16:24:14.966841,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.escuelaflow.es/,672 67 39 33,"lunes: 11:00–13:30, 17:30–22:30 | martes: 11:00–14:00, 17:00–22:30 | miércoles: 11:00–14:00, 16:30–22:30 | jueves: 11:00–12:30, 17:00–23:00 | viernes: 12:30–14:00, 17:00–21:30 | sábado: 11:30–14:30 | domingo: Cerrado",https://maps.google.com/?cid=7979967734081976972,40.4572726,
pole classes,Madrid,2026-06-11 16:24:14.966845,ChIJG4Mu1aUgQg0RVsxFPymeX1A,Angel´s Pole Studio,"C. de Ramón y Cajal, 18, 28914 Leganés, Madrid, Spain",5.0,76.0,40.3295837,-3.7372411,OPERATIONAL,"establishment, point_of_interest",https://angelspolestudio.es/,667 83 62 09,,https://maps.google.com/?cid=5791521545814133846,40.3295837,
pole classes,Madrid,2026-06-11 16:24:14.966848,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest",https://duplasfit.com/,641 01 73 03,,https://maps.google.com/?cid=7393192051261470802,40.4620904,
pole classes,Madrid,2026-06-11 16:24:14.966851,ChIJL8goF9UnQg0Rg5HsTNeJ2zA,El Horno,"C. de la Esgrima, 11, Centro, 28012 Madrid, Spain",4.5,227.0,40.41107,-3.704451,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.centroelhorno.com/,659 92 09 72,lunes: 10:00–21:30 | martes: 10:00–21:30 | miércoles: 10:00–21:30 | jueves: 10:00–21:30 | viernes: 10:00–21:30 | sábado: 10:00–15:00 | domingo: Cerrado,https://maps.google.com/?cid=3520559091521720707,40.41107,
pole classes,Madrid,2026-06-11 16:24:14.966855,ChIJ7Qrqz5cnQg0RBHTP_U_uNF4,The Revolution Place,"C. de San Bernardo, 20, Centro, 28015 Madrid, Spain",5.0,142.0,40.4227018,-3.7074549,OPERATIONAL,"establishment, point_of_interest",https://www.therevolutionplace.com/,658 86 81 89,lunes: 18:30–22:00 | martes: 18:30–22:00 | miércoles: 18:00–22:00 | jueves: 18:00–22:00 | viernes: 18:30–20:30 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=6788312565682238468,40.4227018,
pole classes,Madrid,2026-06-11 16:24:14.966858,ChIJLedP2aIpQg0RDIse8KJJ0Wo,AerialMad,"C. de Benigno Soto, 10, Chamartín, 28002 Madrid, Spain",4.9,102.0,40.4479519,-3.6746291,OPERATIONAL,"establishment, gym, health, point_of_interest",http://aerialmad.es/,695 03 06 05,"lunes: 18:50–22:00 | martes: 10:00–12:00, 17:50–22:00 | miércoles: 18:50–22:00 | jueves: 10:00–12:00, 17:50–22:00 | viernes: Cerrado | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=7697014202314951436,40.4479519,
pole training,Madrid,2026-06-11 16:24:16.700255,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole training,Madrid,2026-06-11 16:24:16.700266,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest",https://movartpolestudio.com/,604 89 17 64,lunes: 11:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 10:00–14:00 | domingo: Cerrado,https://maps.google.com/?cid=17813906805639163551,40.3866678,
pole training,Madrid,2026-06-11 16:24:16.700270,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest",https://www.glowupolemadrid.com/,622 07 34 88,"lunes: 10:00–13:00, 17:00–22:00 | martes: 10:00–13:00, 17:00–22:00 | miércoles: 10:00–13:00, 17:00–22:00 | jueves: 10:00–13:00, 17:00–22:00 | viernes: 10:00–13:00, 16:00–20:00 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=10008471117218929991,40.3895933,
pole training,Madrid,2026-06-11 16:24:16.700273,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest",https://glowupolemadrid.com/,622 07 34 88,"lunes: 17:00–22:00 | martes: 11:00–12:00, 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–12:30, 17:00–22:00 | viernes: 17:00–19:30 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=17719649258617693938,40.4259852,
